filename,genre,songTitle,artistName
country.00033.wav,country,Teach Me To Cheat,Kendalls
country.00034.wav,country,Sally Let Your Bangs Hang Down (LEONA WILLIAMS & MERLE HAGGARD),Leona Williams & Merle Haggard
country.00035.wav,country,Oh Baby Mine (I Get So Lonely),The Statler Brothers
country.00036.wav,country,Old Violin,Johnny Paycheck
country.00037.wav,country,Don't Give Candy to a Stranger,Larry Boone
country.00038.wav,country,Unknown Title,Unknown Subtitle
country.00039.wav,country,Johnnie Can't Dance (Johnnie Peut Pas Dancer),Zydecajun & Wayne Toups
country.00040.wav,country,Dumas Walker,The Kentucky Headhunters
country.00041.wav,country,Goin' By The Book,Johnny Cash
country.00042.wav,country,Unknown Title,Unknown Subtitle
country.00043.wav,country,Cadillac Style,Sammy Kershaw
country.00044.wav,country,Unknown Title,Unknown Subtitle
country.00045.wav,country,Any Man Of Mine,Shania Twain
country.00046.wav,country,I Found My Girl In the U.S.A.,Jimmie Skinner
country.00047.wav,country,I'm the Girl In the Usa,Connie Hall
country.00048.wav,country,Running Bear,Johnny Preston
country.00049.wav,country,Out of Control,George Jones
country.00050.wav,country,Never Alone,Vince Gill
country.00051.wav,country,Never Knew Lonely,Vince Gill
country.00052.wav,country,When I Call Your Name,Vince Gill
country.00053.wav,country,Liza Jane,Vince Gill
country.00054.wav,country,Look at Us,Vince Gill
country.00055.wav,country,Take Your Memory With You,Vince Gill
country.00056.wav,country,Pocket Full of Gold,Vince Gill
country.00057.wav,country,The Heart Won't Lie (feat. Vince Gill),Reba McEntire
country.00058.wav,country,Don't Let Our Love Start Slippin' Away,Vince Gill
country.00059.wav,country,I Still Believe In You,Vince Gill
country.00060.wav,country,No Future in the Past,Vince Gill
country.00061.wav,country,Tryin' to Get Over You,Vince Gill
country.00062.wav,country,One More Last Chance,Vince Gill
country.00063.wav,country,I Can't Tell You Why,Vince Gill
country.00064.wav,country,I Will Always Love You,Dolly Parton
country.00065.wav,country,Blue Eyes Crying In The Rain,Willie Nelson
country.00066.wav,country,If You've Got The Money I've Got the Time,Willie Nelson
country.00067.wav,country,Georgia On My Mind,Willie Nelson
country.00068.wav,country,Blue Skies,Willie Nelson
country.00069.wav,country,My Heroes Have Always Been Cowboys,Willie Nelson
country.00070.wav,country,On the Road Again,Willie Nelson
country.00071.wav,country,Always On My Mind,Willie Nelson
country.00072.wav,country,City of New Orleans,Willie Nelson
country.00073.wav,country,Forgiving You Was Easy,Willie Nelson
country.00074.wav,country,Living In the Promiseland,Willie Nelson
country.00075.wav,country,Midnight Rider,Willie Nelson
country.00076.wav,country,Remember Me (When the Candle Lights Are Gleaming),Willie Nelson
country.00077.wav,country,Uncloudy Day,Willie Nelson
country.00078.wav,country,Angel Flying Too Close to the Ground,Willie Nelson
country.00079.wav,country,Last Thing I Needed First Thing This Morning,Willie Nelson
country.00080.wav,country,Nothing I Can Do About It Now,Willie Nelson
country.00081.wav,country,Long Sermon,Brad Paisley
country.00082.wav,country,Me Neither,Brad Paisley
country.00083.wav,country,Who Needs Pictures,Brad Paisley
country.00084.wav,country,Don't Breathe,Brad Paisley
country.00085.wav,country,He Didn't Have to Be,Brad Paisley
country.00086.wav,country,It Never Woulda Worked Out Anyway,Brad Paisley
country.00087.wav,country,Holdin' On to You,Brad Paisley
country.00088.wav,country,I've Been Better,Brad Paisley
country.00089.wav,country,We Danced,Brad Paisley
country.00090.wav,country,Sleepin' On the Foldout,Brad Paisley
country.00091.wav,country,Cloud of Dust,Brad Paisley
country.00092.wav,country,The Nervous Breakdown (Instrumental),Brad Paisley
country.00093.wav,country,In the Garden,Brad Paisley
country.00094.wav,country,I Just Want To Dance With You,George Strait
country.00095.wav,country,One Step at a Time,George Strait
country.00096.wav,country,TRUE,George Strait
country.00097.wav,country,Remember the Alamo,George Strait
country.00098.wav,country,Maria,George Strait
country.00099.wav,country,We Really Shouldn't Be Doing This,George Strait
disco.00000.wav,disco,Lowdown,Boz Scaggs
disco.00001.wav,disco,I Will Survive,Gloria Gaynor
disco.00002.wav,disco,Look Back Over Your Shoulder,Archie Bell & The Drells
disco.00003.wav,disco,Deputy of Love,Don Armando's 2nd Ave. Rhumba Band
disco.00004.wav,disco,Run Back,Carl Douglas
disco.00005.wav,disco,Native New Yorker,Odyssey
disco.00006.wav,disco,Romeo Juliet,Nick pauls
disco.00007.wav,disco,"So Many Men, So Little Time",Miquel Brown
disco.00008.wav,disco,"Found a Cure (12"" Disco Mix)",Ashford & Simpson
disco.00009.wav,disco,Get Up,Osibisa
disco.00010.wav,disco,Encore,Cheryl Lynn
disco.00011.wav,disco,Can You Feel It,Billy Ocean
disco.00012.wav,disco,"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton
disco.00013.wav,disco,Back Off Boogaloo (Re-Record),Donna Summer
disco.00014.wav,disco,Stayin' Alive,Bee Gees
disco.00015.wav,disco,Boogie Nights,Heatwave
disco.00016.wav,disco,Sing a Song,"Earth, Wind & Fire"
disco.00017.wav,disco,You're OK,Ottawan
disco.00018.wav,disco,Sex,Sabrina
disco.00019.wav,disco,I'm Doin' Fine Now,New York City
disco.00020.wav,disco,Patches,Clarence Carter
disco.00021.wav,disco,Never Can Say Goodbye,Gloria Gaynor
disco.00022.wav,disco,Ooh What a Life (Gerd Janson & Shan Edit),Gibson Brothers
disco.00023.wav,disco,Playboy (Be Me),La Toya Jackson
disco.00024.wav,disco,"Help, Get Me Some Help",Ottawan
disco.00025.wav,disco,High Energy,Evelyn Thomas
disco.00026.wav,disco,(Do The) Salsa,La Toya Jackson
disco.00027.wav,disco,Rapper's Delight,The Sugarhill Gang
disco.00028.wav,disco,Better Do It Salsa,Gibson Brothers
disco.00029.wav,disco,Heartless,Evelyn Thomas
disco.00030.wav,disco,Latin America,Gibson Brothers
disco.00031.wav,disco,My Simple Heart,The Three Degrees
disco.00032.wav,disco,Saddle Up,David Christie
disco.00033.wav,disco,You Little Trustmaker,The Tymes
disco.00034.wav,disco,Reflections (Extended Version),Evelyn Thomas
disco.00035.wav,disco,Cuba,Gibson Brothers
disco.00036.wav,disco,Reaching for the Best,The Exciters
disco.00037.wav,disco,Que Sera Mi Vida,Gibson Brothers
disco.00038.wav,disco,I Am What I Am,Gloria Gaynor
disco.00039.wav,disco,I Can't Leave You Alone,George McCrae
disco.00040.wav,disco,Stress (Remastered),David Christie
disco.00041.wav,disco,Always and Forever,Heatwave
disco.00042.wav,disco,I Wanna Dance Wit'choo,Disco-Tex & His Sex-O-Lettes
disco.00043.wav,disco,Satisfaction Guaranteed,Harold & The Blue Notes Melvin
disco.00044.wav,disco,Hands Up,Ottawan
disco.00045.wav,disco,D.I.S.C.O.,Ottawan
disco.00046.wav,disco,Hot Stuff,Donna Summer
disco.00047.wav,disco,No More Tears (Enough Is Enough) [feat. Donna Summer],Barbra Streisand
disco.00048.wav,disco,Kung Fu Fighting,Carl Douglas
disco.00049.wav,disco,Boogie Shoes,KC and the Sunshine Band
disco.00050.wav,disco,That's the Way (I Like It),KC and the Sunshine Band
disco.00051.wav,disco,That's the Way (I Like It),KC and the Sunshine Band
disco.00052.wav,disco,In the Navy,Village People
disco.00053.wav,disco,"Knock on Wood (1985 7"" Remix)",Amii Stewart
disco.00054.wav,disco,I Want Your Love,Chic
disco.00055.wav,disco,Disco Inferno,The Trammps
disco.00056.wav,disco,Fantasy,"Earth, Wind & Fire"
disco.00057.wav,disco,Auld Lang Syne,Boney M.
disco.00058.wav,disco,Boogie Wonderland (Live),"Earth, Wind & Fire"
disco.00059.wav,disco,Let's Groove,"Earth, Wind & Fire"
disco.00060.wav,disco,Disco Inferno,The Trammps
disco.00061.wav,disco,Ring My Bell,Anita Ward
disco.00062.wav,disco,Dance With Me,Peter Brown
disco.00063.wav,disco,Disco Megamix (130 BPM),Boney M. 2000
disco.00064.wav,disco,Funkytown,"Lipps, Inc."
disco.00065.wav,disco,Shame,"Evelyn ""Champagne"" King"
disco.00066.wav,disco,Shake Your Groove Thing,Peaches & Herb
disco.00067.wav,disco,Dancing Queen,ABBA
disco.00068.wav,disco,Take A Chance On Me,ABBA
disco.00069.wav,disco,"(Shake, Shake, Shake) Shake Your Booty",KC and the Sunshine Band
disco.00070.wav,disco,That's the Way (I Like It),KC and the Sunshine Band
disco.00071.wav,disco,Get Down Tonight,KC and the Sunshine Band
disco.00072.wav,disco,Mamma Mia,ABBA
disco.00073.wav,disco,I'm Your Boogie Man,KC and the Sunshine Band
disco.00074.wav,disco,Get Down Tonight,KC and the Sunshine Band
disco.00075.wav,disco,Macho Man,Village People
disco.00076.wav,disco,Thank God It's Friday (Extended Version),Love and Kisses
disco.00077.wav,disco,Heaven Must Be Missing An Angel,Tavares
disco.00078.wav,disco,I Am What I Am (2014 Club Version),Gloria Gaynor
disco.00079.wav,disco,"Love Is Just the Game (John ""Jelly Bean"" Benitez Mix)",Peter Brown
disco.00080.wav,disco,Dazzle You,Dazzle
disco.00081.wav,disco,I'm For You,"Today, Tomorrow, Forever"
disco.00082.wav,disco,Disco Nights (Rock Freak),G.Q.
disco.00083.wav,disco,Disco Duck (Pt. 1 Vocal),Rick Dees And His Cast Of Idiots
disco.00084.wav,disco,Unknown Title,Unknown Subtitle
disco.00085.wav,disco,Wordy Rappinghood,Tom Tom Club
disco.00086.wav,disco,I Love the Nightlife (Disco 'Round),Alicia Bridges
disco.00087.wav,disco,He's My Man,The Supremes
disco.00088.wav,disco,Star Wars Theme / Cantina Band,Meco
disco.00089.wav,disco,Disco Inferno,The Trammps
disco.00090.wav,disco,Fire Island,Village People
disco.00091.wav,disco,Fly Robin Fly,Silver Convention
disco.00092.wav,disco,Heart of Glass,Blondie
disco.00093.wav,disco,The Hustle,Van McCoy & The Soul City Symphony
disco.00094.wav,disco,Why? (12'' Version) [2008 Remastered Version],Bronski Beat
disco.00095.wav,disco,Bad Girls,Donna Summer
disco.00096.wav,disco,"Shame, Shame, Shame (Vocal Version)",Shirley & Company
disco.00097.wav,disco,Do You Wanna Funk? (feat. Sylvester),Patrick Cowley
disco.00098.wav,disco,Rasputin,Boney M.
disco.00099.wav,disco,Rasputin,Boney M.
hiphop.00000.wav,hiphop,Looking For the Perfect Beat,Afrika Bambaataa & The Soul Sonic Force
hiphop.00001.wav,hiphop,Triumph,Wu-Tang Clan
hiphop.00002.wav,hiphop,Buddy (feat. Jungle Brothers & Q-Tip),De La Soul
hiphop.00003.wav,hiphop,Friday,Ice Cube
hiphop.00004.wav,hiphop,All Good? (feat. Chaka Khan),De La Soul
hiphop.00005.wav,hiphop,We Be Clubbin (Remix) [feat. Ice Cube Feat. DMX],Ice Cube
hiphop.00006.wav,hiphop,You Can Do It,"Ice Cube, Mack 10 & Ms. Toi"
hiphop.00007.wav,hiphop,Gravel Pit,Wu-Tang Clan
hiphop.00008.wav,hiphop,Slow and Low,Beastie Boys
hiphop.00009.wav,hiphop,Shake Your Rump,Beastie Boys
hiphop.00010.wav,hiphop,Skills to Pay the Bills,Beastie Boys
hiphop.00011.wav,hiphop,Root Down,Beastie Boys
hiphop.00012.wav,hiphop,Sure Shot,Beastie Boys
hiphop.00013.wav,hiphop,Body Movin' (Fatboy Slim Remix),Beastie Boys
hiphop.00014.wav,hiphop,Fight for Your Right,Beastie Boys
hiphop.00015.wav,hiphop,Bodhisattva Vow,Beastie Boys
hiphop.00016.wav,hiphop,Alive,Beastie Boys
hiphop.00017.wav,hiphop,Jimmy James (Single Version),Beastie Boys
hiphop.00018.wav,hiphop,Three MC's and One DJ,Beastie Boys
hiphop.00019.wav,hiphop,Shadrach,Beastie Boys
hiphop.00020.wav,hiphop,Brass Monkey,Beastie Boys
hiphop.00021.wav,hiphop,The Negotiation Limerick File,Beastie Boys
hiphop.00022.wav,hiphop,Get It Together,Beastie Boys
hiphop.00023.wav,hiphop,Remote Control,Beastie Boys
hiphop.00024.wav,hiphop,Hey Ladies,Beastie Boys
hiphop.00025.wav,hiphop,Intergalactic,Beastie Boys
hiphop.00026.wav,hiphop,I Can't Take It (No More) [Remix Featuring NAS],3LW
hiphop.00027.wav,hiphop,One Two,The Ambassador
hiphop.00028.wav,hiphop,Divine Lines (feat. Epsilon),Dirt featuring Epsilon
hiphop.00029.wav,hiphop,Try Again (Mixed),Aaliyah
hiphop.00030.wav,hiphop,Bluesy Baby (feat. Speech) [Ed Rush & Optical Remix],ram jam world
hiphop.00031.wav,hiphop,Most Girls,P!nk
hiphop.00032.wav,hiphop,Buddy (Native Tongue Decision),De La Soul
hiphop.00033.wav,hiphop,The Next Episode (feat. Snoop Dogg),Dr. Dre
hiphop.00034.wav,hiphop,Hip Hop Junkies,Nice & Smooth
hiphop.00035.wav,hiphop,40 Barz,Cru Thik & Ty Gracie
hiphop.00036.wav,hiphop,Brass Monkey,Beastie Boys
hiphop.00037.wav,hiphop,Three MC's and One DJ,Beastie Boys
hiphop.00038.wav,hiphop,California Love (feat. Roger Troutman & Dr. Dre),2Pac
hiphop.00039.wav,hiphop,"Every Ghetto, Every City",Lauryn Hill
hiphop.00040.wav,hiphop,Ex-Factor,Lauryn Hill
hiphop.00041.wav,hiphop,"Dog Sh*t (feat. Ol' Dirty Bastard, RZA & Method Man)",Wu-Tang Clan
hiphop.00042.wav,hiphop,Triumph,Wu-Tang Clan
hiphop.00043.wav,hiphop,Anything Can Happen,Wyclef Jean
hiphop.00044.wav,hiphop,"Guantanamera (feat. Lauryn Hill, Celia Cruz & Jeni Fujita)",Wyclef Jean
hiphop.00045.wav,hiphop,"Every Ghetto, Every City",Lauryn Hill
hiphop.00046.wav,hiphop,Check the Rhime,A Tribe Called Quest
hiphop.00047.wav,hiphop,Award Tour (feat. Trugoy the Dove),A Tribe Called Quest
hiphop.00048.wav,hiphop,Can I Kick It?,A Tribe Called Quest
hiphop.00049.wav,hiphop,Scenario,A Tribe Called Quest
hiphop.00050.wav,hiphop,Electric Relaxation,A Tribe Called Quest
hiphop.00051.wav,hiphop,Luck of Lucien,A Tribe Called Quest
hiphop.00052.wav,hiphop,Talk Much (David Morales Mix),Temper Temper
hiphop.00053.wav,hiphop,The Right One,Young MC
hiphop.00054.wav,hiphop,The Um Dee Dum Song,Young MC
hiphop.00055.wav,hiphop,I Wanna Get High,Cypress Hill
hiphop.00056.wav,hiphop,I Ain't Goin' Out Like That,Cypress Hill
hiphop.00057.wav,hiphop,Lick a Shot,Cypress Hill
hiphop.00058.wav,hiphop,3 Lil' Putos,Cypress Hill
hiphop.00059.wav,hiphop,Hits from the Bong,Cypress Hill
hiphop.00060.wav,hiphop,"What Go Around Come Around, Kid",Cypress Hill
hiphop.00061.wav,hiphop,A to the K,Cypress Hill
hiphop.00062.wav,hiphop,Keeping It Moving,A Tribe Called Quest
hiphop.00063.wav,hiphop,Find a Way,A Tribe Called Quest
hiphop.00064.wav,hiphop,Sucka N***a,A Tribe Called Quest
hiphop.00065.wav,hiphop,Check the Rhime,A Tribe Called Quest
hiphop.00066.wav,hiphop,Bonita Applebum (includes 'Can I Kick It' Intro),A Tribe Called Quest
hiphop.00067.wav,hiphop,Award Tour (feat. Trugoy the Dove),A Tribe Called Quest
hiphop.00068.wav,hiphop,Can I Kick It?,A Tribe Called Quest
hiphop.00069.wav,hiphop,Scenario,A Tribe Called Quest
hiphop.00070.wav,hiphop,Buggin' Out,A Tribe Called Quest
hiphop.00071.wav,hiphop,If the Papes Come,A Tribe Called Quest
hiphop.00072.wav,hiphop,Electric Relaxation,A Tribe Called Quest
hiphop.00073.wav,hiphop,Jazz (We've Got),A Tribe Called Quest
hiphop.00074.wav,hiphop,I Left My Wallet In El Segundo (Vampire Mix),A Tribe Called Quest
hiphop.00075.wav,hiphop,Stressed Out (feat. Faith Evans) [LP Version],A Tribe Called Quest
hiphop.00076.wav,hiphop,My Baby (feat. Da Angels),50 Cent
hiphop.00077.wav,hiphop,What's It Gonna Be?! (feat. Janet Jackson),Busta Rhymes
hiphop.00078.wav,hiphop,My Baby (feat. Da Angels),50 Cent
hiphop.00079.wav,hiphop,The Real Slim Shady,Eminem
hiphop.00080.wav,hiphop,Unknown Title,Unknown Subtitle
hiphop.00081.wav,hiphop,Contract On the World Love Jam (Instrumental),Public Enemy
hiphop.00082.wav,hiphop,Brothers Gonna Work It Out,Public Enemy
hiphop.00083.wav,hiphop,911 Is A Joke,Public Enemy
hiphop.00084.wav,hiphop,Incident At 66.6 FM (Instrumental),Public Enemy
hiphop.00085.wav,hiphop,Te Amo,Makano
hiphop.00086.wav,hiphop,Pollywanacraka,Public Enemy
hiphop.00087.wav,hiphop,Anti-N****r Machine,Public Enemy
hiphop.00088.wav,hiphop,Burn Hollywood Burn,Public Enemy
hiphop.00089.wav,hiphop,Power To the People,Public Enemy
hiphop.00090.wav,hiphop,Who Stole the Soul?,Public Enemy
hiphop.00091.wav,hiphop,Fear of a Black Planet,Public Enemy
hiphop.00092.wav,hiphop,Revolutionary Generation,Public Enemy
hiphop.00093.wav,hiphop,"Can't Do Nuttin' For Ya, Man!",Public Enemy
hiphop.00094.wav,hiphop,Reggie Jax,Public Enemy
hiphop.00095.wav,hiphop,Leave This Off Your Fu*Kin Charts (Instrumental),Public Enemy
hiphop.00096.wav,hiphop,B Side Wins Again,Public Enemy
hiphop.00097.wav,hiphop,War At 33 1/3,Public Enemy
hiphop.00098.wav,hiphop,Fight The Power,Public Enemy
hiphop.00099.wav,hiphop,Let's Stay Together (Together Forever) [feat. Jagged Edge],Run-DMC
jazz.00000.wav,jazz,"On the Town, 3 Dance Episodes: I. Dance of the Great Lover. Allegro pesante (Live)",Israel Philharmonic Orchestra & Leonard Bernstein
jazz.00001.wav,jazz,Symphonic Dances from West Side Story: I. Prologue (Live),Los Angeles Philharmonic & Leonard Bernstein
jazz.00002.wav,jazz,'Round Midnight,James Carter
jazz.00003.wav,jazz,You Never told Me That You Care,James Carter
jazz.00004.wav,jazz,The Intimacy of My Woman's Beautiful Eyes,James Carter
jazz.00005.wav,jazz,1944 Stomp,James Carter
jazz.00006.wav,jazz,The Stevedore's Serenade,James Carter
jazz.00007.wav,jazz,Born to Be Blue,James Carter
jazz.00008.wav,jazz,Deep Throat Blues,James Carter
jazz.00009.wav,jazz,A Ballad for a Doll,James Carter
jazz.00010.wav,jazz,Eventide,James Carter
jazz.00011.wav,jazz,Lonnie's Lament (Live),Joe Lovano
jazz.00012.wav,jazz,Reflections (Live),Joe Lovano
jazz.00013.wav,jazz,Little Willie Leaps (Live),Joe Lovano
jazz.00014.wav,jazz,This Is All I Ask (Live),Joe Lovano
jazz.00015.wav,jazz,26-2 (Live),Joe Lovano
jazz.00016.wav,jazz,Duke Ellington Sound of Love (Live),Joe Lovano
jazz.00017.wav,jazz,Sounds of Joy (Live),Joe Lovano
jazz.00018.wav,jazz,Fort Worth (Live),Joe Lovano
jazz.00019.wav,jazz,Birds of Springtimes Gone By (Live),Joe Lovano
jazz.00020.wav,jazz,I Can't Get Started (Live),Joe Lovano
jazz.00021.wav,jazz,Uprising (Live),Joe Lovano
jazz.00022.wav,jazz,Sail Away (Live),Joe Lovano
jazz.00023.wav,jazz,Blues Not to Lose (Live),Joe Lovano
jazz.00024.wav,jazz,Song and Dance (Live),Joe Lovano
jazz.00025.wav,jazz,Roused About,Branford Marsalis
jazz.00026.wav,jazz,The Beautyful Ones Are Not Yet Born,Branford Marsalis Trio
jazz.00027.wav,jazz,Xavier's Lair,Branford Marsalis Trio
jazz.00028.wav,jazz,Cain & Abel,Branford Marsalis Trio
jazz.00029.wav,jazz,Citizen Tain,Branford Marsalis Trio
jazz.00030.wav,jazz,Gilligan's Isle,Branford Marsalis Trio
jazz.00031.wav,jazz,Dewey Baby,Branford Marsalis Trio
jazz.00032.wav,jazz,Beat's Remark,Branford Marsalis Trio
jazz.00033.wav,jazz,Body and Soul,Coleman Hawkins
jazz.00034.wav,jazz,Dinah,Lionel Hampton
jazz.00035.wav,jazz,April In Paris,Coleman Hawkins & Manny Albam
jazz.00036.wav,jazz,Sugar Foot Stomp,Fletcher Henderson
jazz.00037.wav,jazz,I've Got the World On a String,"Henry ""Red"" Allen"
jazz.00038.wav,jazz,Under Paris Skies,Coleman Hawkins
jazz.00039.wav,jazz,When Lights Are Low,Lionel Hampton
jazz.00040.wav,jazz,She's Funny That Way,Coleman Hawkins and His Orchestra
jazz.00041.wav,jazz,The Sheik of Araby,Coleman Hawkins All Star Octet
jazz.00042.wav,jazz,Say It Isn't So,Coleman Hawkins & His 52nd Street All Stars
jazz.00043.wav,jazz,I Love Paris,Coleman Hawkins & Manny Albam and His Orchestra
jazz.00044.wav,jazz,Sweet Lorraine,"Henry ""Red"" Allen"
jazz.00045.wav,jazz,How Strange,Coleman Hawkins and His Orchestra
jazz.00046.wav,jazz,Spotlite,Coleman Hawkins
jazz.00047.wav,jazz,Unknown Title,Unknown Subtitle
jazz.00048.wav,jazz,Unknown Title,Unknown Subtitle
jazz.00049.wav,jazz,April In Paris (feat. Clifford Brown),Sarah Vaughan
jazz.00050.wav,jazz,Unknown Title,Unknown Subtitle
jazz.00051.wav,jazz,Body and Soul,Coleman Hawkins
jazz.00052.wav,jazz,Dear Rudy (feat. Antonio Hart & Bill Cunliffe),Terell Stafford
jazz.00053.wav,jazz,Dinah,Lionel Hampton
jazz.00054.wav,jazz,None,None
jazz.00055.wav,jazz,April In Paris,Coleman Hawkins & Manny Albam
jazz.00056.wav,jazz,For Adults Only,Joris Teepe Quintet
jazz.00057.wav,jazz,There Will Never Be Another You,Billy Byers and His Orchestra & Coleman Hawkins
jazz.00058.wav,jazz,Sugar Foot Stomp,Fletcher Henderson
jazz.00059.wav,jazz,Georgia,Charles Lloyd
jazz.00060.wav,jazz,I've Got the World On a String,"Henry ""Red"" Allen"
jazz.00061.wav,jazz,You're Looking at Me,"Johnny O'Neal, Dave Young & Terry Clarke"
jazz.00062.wav,jazz,Under Paris Skies,Coleman Hawkins
jazz.00063.wav,jazz,I'll Never Be the Same,"Ahmed Abdullah, Marshall Allen, Clifford Barbaro, John Gilmore, Gilmore, Tyrone Hill, Ron Mcbee, Sun Ra, Sun Ra Arkestra, Knoel Scott, Jorge Silva & June Tyson"
jazz.00064.wav,jazz,"Jeepers, Creepers",Lester Young
jazz.00065.wav,jazz,When Lights Are Low,Lionel Hampton
jazz.00066.wav,jazz,Unknown Title,Unknown Subtitle
jazz.00067.wav,jazz,She's Funny That Way,Coleman Hawkins and His Orchestra
jazz.00068.wav,jazz,Say It Isn't So,Coleman Hawkins & His 52nd Street All Stars
jazz.00069.wav,jazz,I Love Paris,Coleman Hawkins & Manny Albam and His Orchestra
jazz.00070.wav,jazz,Sweet Lorraine,"Henry ""Red"" Allen"
jazz.00071.wav,jazz,How Strange,Coleman Hawkins and His Orchestra
jazz.00072.wav,jazz,Spotlite,Coleman Hawkins
jazz.00073.wav,jazz,"Scrapple From The Apple (feat. Bud Powell, Pierre Michelot & Kenny Clarke)",Dexter Gordon
jazz.00074.wav,jazz,"Willow Weep For Me (feat. Bud Powell, Pierre Michelot & Kenny Clarke)",Dexter Gordon
jazz.00075.wav,jazz,"Broadway (feat. Bud Powell, Pierre Michelot & Kenny Clarke)",Dexter Gordon
jazz.00076.wav,jazz,"Stairway To The Stars (feat. Bud Powell, Pierre Michelot & Kenny Clarke)",Dexter Gordon
jazz.00077.wav,jazz,"A Night In Tunisia (feat. Bud Powell, Pierre Michelot & Kenny Clarke)",Dexter Gordon
jazz.00078.wav,jazz,Our Love Is Here To Stay,Dexter Gordon
jazz.00079.wav,jazz,Sister Cheryl,Tony Williams
jazz.00080.wav,jazz,Life of the Party,Tony Williams
jazz.00081.wav,jazz,Geo Rose,Tony Williams
jazz.00082.wav,jazz,The Slump,Tony Williams
jazz.00083.wav,jazz,Red Mask,Tony Williams
jazz.00084.wav,jazz,Juicy Fruit,Tony Williams
jazz.00085.wav,jazz,Crystal Palace,Tony Williams
jazz.00086.wav,jazz,Blackbird,Tony Williams
jazz.00087.wav,jazz,So What,Miles Davis
jazz.00088.wav,jazz,Freddie Freeloader,Miles Davis
jazz.00089.wav,jazz,Blue In Green,Miles Davis
jazz.00090.wav,jazz,All Blues,Miles Davis
jazz.00091.wav,jazz,Flamenco Sketches,Miles Davis
jazz.00092.wav,jazz,Flamenco Sketches (Alternate Take),Miles Davis
jazz.00093.wav,jazz,Brazilian Affair,Bob Mintzer Big Band
